lin_x,lin_y,lin_x,ang_x,ang_y,ang_z
0.21957,0,0,0,0,0.481983
0.218351,0,0,0,0,0.367971
0.216452,0,0,0,0,0.238484
0.212866,0,0,0,0,0.0932818
0.204857,0,0,0,0,-0.0260771
0.198085,0,0,0,0,-0.0745548
0.196842,0,0,0,0,-0.0769228
0.201433,0,0,0,0,-0.103268
0.205757,0,0,0,0,-0.0968408
0.205355,0,0,0,0,-0.0447146
0.212609,0,0,0,0,-0.0255006
0.217684,0,0,0,0,-0.0256409
0.211895,0,0,0,0,-0.0256409
0.208311,0,0,0,0,-0.0389031
0.208311,0,0,0,0,-0.064544
0.208887,0,0,0,0,-0.0681387
0.214534,0,0,0,0,-0.0301862
0.219552,0,0,0,0,-0.00934409
0.219675,0,0,0,0,-0.0472267
0.216507,0,0,0,0,-0.0768529
0.210737,0,0,0,0,-0.0769228
0.21421,0,0,0,0,-0.0769228
0.22,0,0,0,0,-0.0769228
0.214211,0,0,0,0,-0.0769228
0.208421,0,0,0,0,-0.0769228
0.202632,0,0,0,0,-0.0769228
0.196955,0,0,0,0,-0.0793199
0.203574,0,0,0,0,-0.112904
0.213882,0,0,0,0,-0.161788
0.213053,0,0,0,0,-0.179487
0.205391,0,0,0,0,-0.165685
0.199601,0,0,0,0,-0.140044
0.202423,0,0,0,0,-0.117696
0.214002,0,0,0,0,-0.0920547
0.216526,0,0,0,0,-0.0769228
0.210737,0,0,0,0,-0.0769228
0.211712,0,0,0,0,-0.0926525
0.217502,0,0,0,0,-0.118293
0.215939,0,0,0,0,-0.109727
0.209618,0,0,0,0,-0.0811936
0.202131,0,0,0,0,-0.0484984
0.198032,0,0,0,0,-0.0267508
0.208692,0,0,0,0,-0.0491139
0.218773,0,0,0,0,-0.0705531
0.210537,0,0,0,0,-0.0311987
0.199297,0,0,0,0,0.0168823
0.20103,0,0,0,0,0.025505
0.210293,0,0,0,0,0.025505
0.211895,0,0,0,0,0.0256409
0.206105,0,0,0,0,0.0256409
0.200316,0,0,0,0,0.0256409
0.20081,0,0,0,0,0.0228822
0.212389,0,0,0,0,0.0100618
0.216526,0,0,0,0,0.0000000403139
0.210737,0,0,0,0,-1.44153E-10
0.205158,0,0,0,0,-0.00694196
0.199368,0,0,0,0,-0.0197624
0.202043,0,0,0,0,-0.0164889
0.213622,0,0,0,0,0.00915197
0.216526,0,0,0,0,0.0256409
0.210737,0,0,0,0,0.0256409
0.210904,0,0,0,0,0.0137933
0.216693,0,0,0,0,-0.0118476
0.22,0,0,0,0,-0.0256409
0.216526,0,0,0,0,-0.0256409
0.207263,0,0,0,0,-0.0256409
0.199158,0,0,0,0,-0.0256409
0.198968,0,0,0,0,0.0101099
0.204757,0,0,0,0,0.0613918
0.205385,0,0,0,0,0.0521995
0.199595,0,0,0,0,0.0137381
0.207681,0,0,0,0,-0.0101802
0.21926,0,0,0,0,-0.0230006
0.215169,0,0,0,0,-0.0478598
0.20938,0,0,0,0,-0.0735007
0.202632,0,0,0,0,-0.0769228
0.196842,0,0,0,0,-0.0769228
0.206899,0,0,0,0,-0.0567132
0.218478,0,0,0,0,-0.0310723
0.208964,0,0,0,0,-0.0147581
0.197385,0,0,0,0,-0.0019376
0.207681,0,0,0,0,-0.0101802
0.21926,0,0,0,0,-0.0230006
0.218494,0,0,0,0,-0.064019
0.216632,0,0,0,0,-0.137433
0.206683,0,0,0,0,-0.150781
0.196966,0,0,0,0,-0.128648
0.201053,0,0,0,0,-0.127463
0.210316,0,0,0,0,-0.127463
0.211895,0,0,0,0,-0.128205
0.208408,0,0,0,0,-0.117887
0.213678,0,0,0,0,-0.0684617
0.218875,0,0,0,0,-0.0436617
0.218151,0,0,0,0,-0.10895
0.216439,0,0,0,0,-0.169708
0.211895,0,0,0,0,-0.179487
0.208098,0,0,0,0,-0.167572
0.211322,0,0,0,0,-0.0998047
0.216077,0,0,0,0,-0.041631
0.212854,0,0,0,0,-0.0581164
0.208421,0,0,0,0,-0.0769227
0.208214,0,0,0,0,-0.0998199
0.214004,0,0,0,0,-0.125461
0.22,0,0,0,0,-0.128205
0.219834,0,0,0,0,-0.151416
0.218676,0,0,0,0,-0.177057
0.213053,0,0,0,0,-0.179487
0.210737,0,0,0,0,-0.179487
0.216526,0,0,0,0,-0.179487
0.22,0,0,0,0,-0.179487
0.22,0,0,0,0,-0.179487
0.219883,0,0,0,0,-0.192924
0.219883,0,0,0,0,-0.218565
0.21967,0,0,0,0,-0.206803
0.21967,0,0,0,0,-0.155521
0.22,0,0,0,0,-0.128205
0.219885,0,0,0,0,-0.131086
0.219176,0,0,0,0,-0.174182
0.219291,0,0,0,0,-0.217455
0.22,0,0,0,0,-0.2
0.22,0,0,0,0,-0.179487
0.22,0,0,0,0,-0.179487
0.219677,0,0,0,0,-0.167576
0.219622,0,0,0,0,-0.116489
0.219632,0,0,0,0,-0.084821
0.21809,0,0,0,0,-0.143298
0.218057,0,0,0,0,-0.178102
0.219655,0,0,0,0,-0.14507
0.215368,0,0,0,0,-0.128205
0.209579,0,0,0,0,-0.128205
0.20941,0,0,0,0,-0.133728
0.215026,0,0,0,0,-0.167444
0.219827,0,0,0,0,-0.213203
0.21967,0,0,0,0,-0.217059
0.21967,0,0,0,0,-0.165778
0.219895,0,0,0,0,-0.114085
0.219895,0,0,0,0,-0.0884442
0.219377,0,0,0,0,-0.091966
0.219136,0,0,0,0,-0.142387
0.219646,0,0,0,0,-0.158748
0.219887,0,0,0,0,-0.133968
0.219834,0,0,0,0,-0.146288
0.219834,0,0,0,0,-0.171929
0.22,0,0,0,0,-0.179487
0.22,0,0,0,0,-0.179487
0.219623,0,0,0,0,-0.147258
0.219517,0,0,0,0,-0.0987242
0.219793,0,0,0,0,-0.10495
0.219899,0,0,0,0,-0.127842
0.22,0,0,0,0,-0.128205
0.219834,0,0,0,0,-0.136032
0.219834,0,0,0,0,-0.161672
0.218662,0,0,0,0,-0.186253
0.212873,0,0,0,0,-0.211894
0.208666,0,0,0,0,-0.217962
0.214227,0,0,0,0,-0.167495
0.219667,0,0,0,0,-0.1149
0.219895,0,0,0,0,-0.0884442
0.219377,0,0,0,0,-0.091966
0.21631,0,0,0,0,-0.164711
0.214476,0,0,0,0,-0.237351
0.217543,0,0,0,0,-0.241529
0.22,0,0,0,0,-0.230769
0.22,0,0,0,0,-0.230769
0.216526,0,0,0,0,-0.230769
0.210737,0,0,0,0,-0.230769
0.212994,0,0,0,0,-0.252068
0.218783,0,0,0,0,-0.277709
0.219661,0,0,0,0,-0.235774
0.218948,0,0,0,0,-0.180948
0.213497,0,0,0,0,-0.150302
0.208713,0,0,0,0,-0.130244
0.213993,0,0,0,0,-0.154065
0.217174,0,0,0,0,-0.177667
0.211895,0,0,0,0,-0.179487
0.210676,0,0,0,0,-0.190524
0.216466,0,0,0,0,-0.216165
0.22,0,0,0,0,-0.230769
0.22,0,0,0,0,-0.230769
0.218664,0,0,0,0,-0.192089
0.212874,0,0,0,0,-0.115167
0.211712,0,0,0,0,-0.0926523
0.217502,0,0,0,0,-0.118293
0.214211,0,0,0,0,-0.128205
0.207833,0,0,0,0,-0.125111
0.202044,0,0,0,0,-0.0994703
0.199702,0,0,0,0,-0.0951001
0.210521,0,0,0,0,-0.14367
0.218863,0,0,0,0,-0.144538
0.219092,0,0,0,0,-0.0930754
0.21371,0,0,0,0,-0.0484999
0.208812,0,0,0,0,-0.0280316
0.214225,0,0,0,0,-0.052331
0.217575,0,0,0,0,-0.0752799
0.206341,0,0,0,0,-0.0765113
0.20145,0,0,0,0,-0.0839593
0.213029,0,0,0,0,-0.1096
0.216526,0,0,0,0,-0.128205
0.210737,0,0,0,0,-0.128205
0.204947,0,0,0,0,-0.128205
0.199158,0,0,0,0,-0.128205
0.202423,0,0,0,0,-0.117695
0.214002,0,0,0,0,-0.0920542
0.22,0,0,0,0,-0.0769228
0.22,0,0,0,0,-0.0769228
0.219793,0,0,0,0,-0.0895649
0.218635,0,0,0,0,-0.115206
0.213053,0,0,0,0,-0.128205
0.208713,0,0,0,0,-0.130243
0.213993,0,0,0,0,-0.154064
0.218332,0,0,0,0,-0.177667
0.213053,0,0,0,0,-0.179487
0.207263,0,0,0,0,-0.179487
0.201474,0,0,0,0,-0.179487
0.197187,0,0,0,0,-0.181712
0.20257,0,0,0,0,-0.205905
0.207124,0,0,0,0,-0.225145
0.201741,0,0,0,0,-0.200952
0.198286,0,0,0,0,-0.17747
0.209615,0,0,0,0,-0.152719
0.219163,0,0,0,0,-0.126002
0.213623,0,0,0,0,-0.099471
0.209441,0,0,0,0,-0.0825567
0.215186,0,0,0,0,-0.108037
0.21985,0,0,0,0,-0.12418
0.219895,0,0,0,0,-0.0987006
0.22,0,0,0,0,-0.0769229
0.22,0,0,0,0,-0.0769228
0.216526,0,0,0,0,-0.0769228
0.210737,0,0,0,0,-0.0769228
0.208421,0,0,0,0,-0.0769228
0.21287,0,0,0,0,-0.0977801
0.21287,0,0,0,0,-0.123421
0.208421,0,0,0,0,-0.128205
0.209579,0,0,0,0,-0.128205
0.215368,0,0,0,0,-0.128205
0.214211,0,0,0,0,-0.128205
0.208421,0,0,0,0,-0.128205
0.202632,0,0,0,0,-0.128205
0.198737,0,0,0,0,-0.127463
0.210316,0,0,0,0,-0.127463
0.22,0,0,0,0,-0.128205
0.213251,0,0,0,0,-0.127496
0.201672,0,0,0,0,-0.127496
0.196842,0,0,0,0,-0.128205
0.203368,0,0,0,0,-0.127463
0.214947,0,0,0,0,-0.127463
0.213251,0,0,0,0,-0.127496
0.201672,0,0,0,0,-0.127496
0.203368,0,0,0,0,-0.127463
0.214947,0,0,0,0,-0.127463
0.216526,0,0,0,0,-0.128205
0.210737,0,0,0,0,-0.128205
0.204947,0,0,0,0,-0.128205
0.199158,0,0,0,0,-0.128205
0.198086,0,0,0,0,-0.110415
0.208558,0,0,0,0,-0.0502598
0.21829,0,0,0,0,-0.0208513
0.216406,0,0,0,0,-0.0918505
0.212852,0,0,0,0,-0.166249
0.215842,0,0,0,0,-0.155405
0.216526,0,0,0,0,-0.128205
0.210737,0,0,0,0,-0.128205
0.20436,0,0,0,0,-0.109727
0.19857,0,0,0,0,-0.0840858
0.201474,0,0,0,0,-0.0769228
0.207263,0,0,0,0,-0.0769228
0.208421,0,0,0,0,-0.0769228
0.211895,0,0,0,0,-0.0769228
0.217684,0,0,0,0,-0.0769228
0.216526,0,0,0,0,-0.0769228
0.210737,0,0,0,0,-0.0769228
0.204947,0,0,0,0,-0.0769228
0.199158,0,0,0,0,-0.0769228
0.203345,0,0,0,0,-0.0765036
0.214924,0,0,0,0,-0.0765036
0.218842,0,0,0,0,-0.0769228
0.213053,0,0,0,0,-0.0769228
0.208119,0,0,0,0,-0.066918
0.208456,0,0,0,0,-0.000497544
0.214044,0,0,0,0,0.0902633
0.216716,0,0,0,0,0.130056
0.205844,0,0,0,0,0.156771
0.205181,0,0,0,0,0.162273
0.216557,0,0,0,0,0.137356
0.214211,0,0,0,0,0.128205
0.208941,0,0,0,0,0.125353
0.214679,0,0,0,0,0.0998955
0.219949,0,0,0,0,0.0771063
0.219896,0,0,0,0,0.0796704
0.21865,0,0,0,0,0.105907
0.208061,0,0,0,0,0.151277
0.1992,0,0,0,0,0.167088
0.209053,0,0,0,0,0.121963
0.216881,0,0,0,0,0.0729236
0.206427,0,0,0,0,0.0324887
0.203632,0,0,0,0,0.00102313
0.214925,0,0,0,0,0.00000308033
0.216737,0,0,0,0,0.00693888
0.210948,0,0,0,0,0.0197593
0.204947,0,0,0,0,0.0256409
0.199158,0,0,0,0,0.0256409
0.202046,0,0,0,0,0.0541736
0.2136,0,0,0,0,0.105366
0.215279,0,0,0,0,0.149856
0.211316,0,0,0,0,0.167164
0.216012,0,0,0,0,0.145423
0.217684,0,0,0,0,0.128205
0.211895,0,0,0,0,0.128205
0.208421,0,0,0,0,0.128205
0.208421,0,0,0,0,0.128205
0.211205,0,0,0,0,0.11528
0.216995,0,0,0,0,0.0896392
0.21915,0,0,0,0,0.101361
0.21915,0,0,0,0,0.152642
0.218949,0,0,0,0,0.143657
0.218949,0,0,0,0,0.0667345
0.215552,0,0,0,0,0.0160393
0.209762,0,0,0,0,0.00321865
0.202632,0,0,0,0,1.46007E-10
0.196842,0,0,0,0,-1.62011E-10
0.198539,0,0,0,0,0.0232559
0.206487,0,0,0,0,0.082664
0.210579,0,0,0,0,0.12351
0.210047,0,0,0,0,0.120408
0.215837,0,0,0,0,0.0947673
0.219895,0,0,0,0,0.0682126
0.219895,0,0,0,0,0.0425717
0.217014,0,0,0,0,0.0300237
0.205483,0,0,0,0,0.0554961
0.199542,0,0,0,0,0.0799512
0.210717,0,0,0,0,0.104487
0.219482,0,0,0,0,0.14502
0.219839,0,0,0,0,0.171934
0.21895,0,0,0,0,0.143658
0.217375,0,0,0,0,0.0386826
0.21309,0,0,0,0,-0.0296735
0.208875,0,0,0,0,-0.0272616
0.202632,0,0,0,0,-0.0256409
0.196842,0,0,0,0,-0.0256409
0.206376,0,0,0,0,-0.0439852
0.216797,0,0,0,0,-0.0696262
0.211895,0,0,0,0,-0.0769228
0.201474,0,0,0,0,-0.0769228
0.197117,0,0,0,0,-0.0739492
0.20574,0,0,0,0,-0.0332137
0.217044,0,0,0,0,0.0150945
0.22,0,0,0,0,0.0256409
0.213289,0,0,0,0,0.0254994
0.20171,0,0,0,0,0.0254994
0.196842,0,0,0,0,0.0256409
0.203125,0,0,0,0,0.0203184
0.209138,0,0,0,0,-0.00452545
0.208644,0,0,0,0,-0.0248439
0.21421,0,0,0,0,-0.0256409
0.22,0,0,0,0,-0.0205129
0.22,0,0,0,0,-0.00769248
0.219699,0,0,0,0,0.00883418
0.218813,0,0,0,0,0.064987
0.216798,0,0,0,0,0.120255
0.211895,0,0,0,0,0.128205
0.211205,0,0,0,0,0.11528
0.216995,0,0,0,0,0.089639
0.22,0,0,0,0,0.0769228
0.22,0,0,0,0,0.0769228
0.208656,0,0,0,0,0.0765047
0.197077,0,0,0,0,0.0765047
0.205426,0,0,0,0,0.0491477
0.217005,0,0,0,0,0.0106863
0.218813,0,0,0,0,0.0393461
0.218813,0,0,0,0,0.103448
0.218816,0,0,0,0,0.0801555
0.218816,0,0,0,0,0.00323284
0.22,0,0,0,0,-0.0256409
0.210973,0,0,0,0,-0.0255058
0.199394,0,0,0,0,-0.0255058
0.205662,0,0,0,0,-0.0254993
0.217241,0,0,0,0,-0.0254993
0.214211,0,0,0,0,-0.0256409
0.208781,0,0,0,0,-0.0279216
0.214225,0,0,0,0,-0.0523312
0.219353,0,0,0,0,-0.0656882
0.219405,0,0,0,0,-0.0167641
0.219707,0,0,0,0,0.0245144
0.217684,0,0,0,0,0.0256409
0.213219,0,0,0,0,0.0189216
0.215535,0,0,0,0,-0.00671926
0.217684,0,0,0,0,-0.0256408
0.211895,0,0,0,0,-0.0256409
0.208421,0,0,0,0,-0.0256409
0.206105,0,0,0,0,-0.0256409
0.200316,0,0,0,0,-0.0256409
0.20103,0,0,0,0,-0.0254993
0.208214,0,0,0,0,-0.0253642
0.204026,0,0,0,0,-0.0255058
0.201745,0,0,0,0,-0.033729
0.213324,0,0,0,0,-0.0593699
0.216526,0,0,0,0,-0.0769227
0.210737,0,0,0,0,-0.0769228
0.202632,0,0,0,0,-0.0769228
0.196842,0,0,0,0,-0.0769228
0.203424,0,0,0,0,-0.0434702
0.215003,0,0,0,0,0.00781168
0.214211,0,0,0,0,0.0256409
0.208421,0,0,0,0,0.0256409
0.202632,0,0,0,0,0.0256409
0.196842,0,0,0,0,0.0256409
0.198714,0,0,0,0,0.0255051
0.208938,0,0,0,0,0.0323324
0.212856,0,0,0,0,0.0581091
0.20676,0,0,0,0,0.0690027
0.20097,0,0,0,0,0.0433619
0.197623,0,0,0,0,0.0324135
0.206652,0,0,0,0,0.0745961
0.215134,0,0,0,0,0.119105
0.211895,0,0,0,0,0.128205
0.210048,0,0,0,0,0.120408
0.215837,0,0,0,0,0.0947671
0.22,0,0,0,0,0.0769228
0.22,0,0,0,0,0.0769228
0.215368,0,0,0,0,0.0769228
0.209579,0,0,0,0,0.0769228
0.211057,0,0,0,0,0.0532759
0.216846,0,0,0,0,0.0148145
0.218813,0,0,0,0,0.0393462
0.218813,0,0,0,0,0.103448
0.214211,0,0,0,0,0.128205
0.208421,0,0,0,0,0.128205
0.210048,0,0,0,0,0.120408
0.213521,0,0,0,0,0.0947671
0.211895,0,0,0,0,0.0769228
0.209899,0,0,0,0,0.0609681
0.215688,0,0,0,0,0.0225068
0.22,0,0,0,0,-0.0102561
0.22,0,0,0,0,-0.0230766
0.213596,0,0,0,0,-0.0198864
0.202017,0,0,0,0,-0.00706589
0.203049,0,0,0,0,-0.00505177
0.214628,0,0,0,0,-0.0178722
0.218535,0,0,0,0,0.015894
0.217174,0,0,0,0,0.0920918
0.21285,0,0,0,0,0.12748
0.208405,0,0,0,0,0.117891
0.213673,0,0,0,0,0.0684724
0.217162,0,0,0,0,0.0275038
0.211895,0,0,0,0,0.0256409
0.209746,0,0,0,0,0.0189216
0.215535,0,0,0,0,-0.00671927
0.22,0,0,0,0,-0.0256408
0.22,0,0,0,0,-0.0256409
0.22,0,0,0,0,-0.0256409
0.216279,0,0,0,0,-0.02396
0.216279,0,0,0,0,-0.0111396
0.219897,0,0,0,0,0.0031624
0.219681,0,0,0,0,0.0395384
0.219252,0,0,0,0,0.0719423
0.213708,0,0,0,0,0.0484911
0.209775,0,0,0,0,0.0190258
0.215535,0,0,0,0,-0.00671926
0.215553,0,0,0,0,-0.0160423
0.209763,0,0,0,0,-0.00322188
0.206315,0,0,0,0,-0.00437795
0.201459,0,0,0,0,-0.00988163
0.20738,0,0,0,0,0.0259126
0.218026,0,0,0,0,0.0698777
0.22,0,0,0,0,0.0769228
0.218339,0,0,0,0,0.0690038
0.21255,0,0,0,0,0.0433629
0.208421,0,0,0,0,0.025641
0.213962,0,0,0,0,0.0137072
0.213962,0,0,0,0,0.000886704
0.208318,0,0,0,0,0.00316249
0.209757,0,0,0,0,0.0494277
0.215649,0,0,0,0,0.110367
0.219893,0,0,0,0,0.119213
0.219585,0,0,0,0,0.101272
0.21915,0,0,0,0,0.132134
0.215984,0,0,0,0,0.175717
0.209579,0,0,0,0,0.179487
0.201474,0,0,0,0,0.179487
0.196842,0,0,0,0,0.179487
0.199914,0,0,0,0,0.162546
0.207895,0,0,0,0,0.111707
0.210613,0,0,0,0,0.077365
0.20781,0,0,0,0,0.0919528
0.209719,0,0,0,0,0.154942
0.212646,0,0,0,0,0.216835
0.210737,0,0,0,0,0.230769
0.19939,0,0,0,0,0.22994
0.187811,0,0,0,0,0.22994
0.180632,0,0,0,0,0.230769
0.174842,0,0,0,0,0.230769
0.171973,0,0,0,0,0.25669
0.166184,0,0,0,0,0.307972
0.156316,0,0,0,0,0.333333
0.150526,0,0,0,0,0.333333
0.144737,0,0,0,0,0.307692
0.135474,0,0,0,0,0.282051
0.129684,0,0,0,0,0.282051
0.127368,0,0,0,0,0.282051
0.127368,0,0,0,0,0.282051
0.12398,0,0,0,0,0.266969
0.11819,0,0,0,0,0.241328
0.115447,0,0,0,0,0.206761
0.115447,0,0,0,0,0.155479
0.111158,0,0,0,0,0.128205
0.105368,0,0,0,0,0.128205
0.10266,0,0,0,0,0.152971
0.0967496,0,0,0,0,0.198833
0.0916252,0,0,0,0,0.160776
0.0916426,0,0,0,0,0.0920138
0.0903347,0,0,0,0,0.127771
0.0846485,0,0,0,0,0.201953
0.0810526,0,0,0,0,0.230769
0.0803895,0,0,0,0,0.205711
0.0779255,0,0,0,0,0.106038
0.0785886,0,0,0,0,0.00289117
0.076135,0,0,0,0,-0.0164153
0.0679553,0,0,0,0,0.0487971
0.0625292,0,0,0,0,0.14117
0.0587295,0,0,0,0,0.117971
0.0566243,0,0,0,0,0.00114073
0.0570248,0,0,0,0,-0.0665141
0.0569153,0,0,0,0,-0.0460303
0.0529898,0,0,0,0,0.0471391
0.0484669,0,0,0,0,0.105659
0.0501319,0,0,0,0,0.0373938
0.0510228,0,0,0,0,-0.0866587
0.0523206,0,0,0,0,-0.185051
0.0560361,0,0,0,0,-0.22314
0.0512094,0,0,0,0,-0.200935
0.0463158,0,0,0,0,-0.179487
0.0463108,0,0,0,0,-0.182411
0.0462601,0,0,0,0,-0.224977
0.046189,0,0,0,0,-0.266938
0.0409328,0,0,0,0,-0.226095
0.0352145,0,0,0,0,-0.184132
0.0346816,0,0,0,0,-0.22496
0.0346546,0,0,0,0,-0.296599
0.0347049,0,0,0,0,-0.330971
0.0347368,0,0,0,0,-0.333333
0.0347368,0,0,0,0,-0.333333
0.0246446,0,0,0,0,-0.279296
0.00867336,0,0,0,0,-0.154377
0.00231725,0,0,0,0,-0.0152976
0.00183737,0,0,0,0,0.107378
0.00173632,0,0,0,0,0.21693
0.00139511,0,0,0,0,0.327167
0.000706546,0,0,0,0,0.437488
-0.000446654,0,0,0,0,0.547787
-0.00218247,0,0,0,0,0.658048
-0.00461856,0,0,0,0,0.768246
-0.00755042,0,0,0,0,0.877682
-0.00506629,0,0,0,0,0.964132
-0.000529064,0,0,0,0,0.998111
-0.0000000328041,0,0,0,0,0.999999
-0.0000000327934,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327932,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327934,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327934,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000327933,0,0,0,0,0.999999
-0.0000000196984,0,0,0,0,0.979487
-0.00000000333003,0,0,0,0,0.933333
-5.63016E-11,0,0,0,0,0.902564
-0.0000000429305,0,0,0,0,0.846154
-0.0000000429304,0,0,0,0,0.794871
-0.0000000335479,0,0,0,0,0.76923
-0.0000000335477,0,0,0,0,0.743589
-0.0000000247558,0,0,0,0,0.717948
-0.0000000247557,0,0,0,0,0.692307
-0.0000000206052,0,0,0,0,0.666666
-0.0000000206052,0,0,0,0,0.641025
-5.51026E-11,0,0,0,0,0.641025
-5.49694E-11,0,0,0,0,0.641025
-0.0000000196042,0,0,0,0,0.635897
-0.0000000416967,0,0,0,0,0.605128
-0.000000026321,0,0,0,0,0.558974
-0.00000000422835,0,0,0,0,0.538461
-0.0000000166446,0,0,0,0,0.528205
-0.0000000166446,0,0,0,0,0.502564
-5.42677E-11,0,0,0,0,0.487179
-0.0000000126565,0,0,0,0,0.482051
-0.0000000139861,0,0,0,0,0.45641
-0.00000000138393,0,0,0,0,0.435897
-0.00000000427424,0,0,0,0,0.435897
-0.0000000145082,0,0,0,0,0.425641
-0.0000000102886,0,0,0,0,0.399999
-5.41345E-11,0,0,0,0,0.384615
-0.00000000928271,0,0,0,0,0.384615
-0.0000000118166,0,0,0,0,0.384615
-0.00000000439593,0,0,0,0,0.36923
-0.00000000186209,0,0,0,0,0.343589
-0.00000000472451,0,0,0,0,0.333333
-0.00000000683935,0,0,0,0,0.333333
-0.00000000297272,0,0,0,0,0.307692
-0.00000000308503,0,0,0,0,0.282051
-0.00000000382584,0,0,0,0,0.282051
-0.00000000296959,0,0,0,0,0.282051
-0.00000000279585,0,0,0,0,0.282051
-0.00000000256913,0,0,0,0,0.266666
-0.00000000234535,0,0,0,0,0.241025
-0.00000000214612,0,0,0,0,0.230769
-0.00000000179694,0,0,0,0,0.210256
-0.00000000143606,0,0,0,0,0.184615
-0.0000000012083,0,0,0,0,0.179486
-0.0000000011944,0,0,0,0,0.179486
-0.00000000119438,0,0,0,0,0.179486
-0.00000000119439,0,0,0,0,0.179486
-0.0000439173,0,0,0,0,0.142031
-0.0000439171,0,0,0,0,0.0542367
-4.53841E-10,0,0,0,0,0.00194902
-8.88178E-15,0,0,0,0,6.24656E-11
